VEY2948,-8.060396,-34.904962
JQC8287,-8.060097,-34.906394
UNV0428,-8.060102,-34.905225
VNV4941,-8.059533,-34.905923
NYZ3021,-8.059997,-34.904826
YTA8118,-8.060103,-34.905666
DAG9338,-8.059479,-34.904895
PPW1882,-8.059853,-34.906108
PCX0588,-8.059026,-34.906544
ZPT8216,-8.059913,-34.905777
EFL2113,-8.060467,-34.905881
OZY4919,-8.058912,-34.906079
EMU3411,-8.060294,-34.905507
FME9203,-8.060624,-34.906373
YVK2017,-8.059940,-34.906099
WYQ5097,-8.058926,-34.905298
QHG8400,-8.058864,-34.904816
XCP1648,-8.059245,-34.906205
PDS5207,-8.059129,-34.906268
EAN8693,-8.059743,-34.906097
GDL9884,-8.058909,-34.904600
RLR8727,-8.058928,-34.906103
RJT4854,-8.060553,-34.905256
JUO9914,-8.059067,-34.905293
AJB2975,-8.059108,-34.905460
ROT5453,-8.059978,-34.906126
PIP0647,-8.059578,-34.905608
DNJ7356,-8.060796,-34.905759
LQN1587,-8.059282,-34.906039
NQU4012,-8.059119,-34.905008
IXF4185,-8.059558,-34.905976
CLU1777,-8.060693,-34.905999
SVM4815,-8.060147,-34.905727
PVJ2395,-8.060844,-34.905980
CCH2559,-8.060307,-34.905849
JXT5617,-8.059294,-34.906014
ATT9978,-8.060756,-34.905205
UIY4713,-8.059548,-34.906518
VZQ6503,-8.058984,-34.905059
AWW9581,-8.058987,-34.904934
RLN0236,-8.060384,-34.904770
QUL9452,-8.059769,-34.904774
SCW9176,-8.058976,-34.904818
JUD2899,-8.059365,-34.905068
ADM4308,-8.060681,-34.904628
PKF3511,-8.059139,-34.904950
FLY1025,-8.060025,-34.905984
HFD0796,-8.060079,-34.906133
BMV0648,-8.059223,-34.905130
SWT3168,-8.059027,-34.904822
TEF7188,-8.060536,-34.905616
YSH7959,-8.058987,-34.905991
CBN6924,-8.059809,-34.906499
ZTZ6788,-8.059778,-34.905763
KZX5251,-8.059854,-34.904727
GRC3691,-8.060762,-34.905281
IPR2123,-8.059233,-34.906056
ICC7275,-8.059521,-34.905682
EYB3859,-8.059530,-34.906052
GLW7302,-8.059651,-34.905098
WSH9583,-8.059187,-34.906124
ENC0583,-8.059332,-34.905009
OGP7411,-8.058877,-34.906233
NUD7469,-8.060257,-34.904680
MNN0295,-8.059753,-34.905641
CKW0424,-8.059738,-34.905976
UJL7448,-8.059248,-34.905063
WCK9716,-8.059118,-34.906278
KNC9579,-8.060107,-34.905632
AXP3761,-8.060677,-34.905895
RFX9396,-8.060750,-34.905082
IVI2028,-8.060032,-34.904588
CKR3894,-8.059880,-34.905391
YIR6890,-8.060345,-34.904983
MIR6382,-8.059085,-34.906048
IMD4984,-8.060527,-34.906225
QRP9957,-8.060533,-34.906176
RGT6590,-8.060652,-34.906454
XJT1650,-8.058925,-34.905158
EKK1258,-8.060844,-34.906175
WFT8723,-8.060283,-34.905636
ZYB6220,-8.059350,-34.905111
KLK3028,-8.059181,-34.906366
QWY5094,-8.059939,-34.905116
MHQ6662,-8.060734,-34.905491
ICM6098,-8.060258,-34.905822
ULQ4160,-8.059924,-34.906067
QUX2721,-8.060559,-34.906213
BGV8245,-8.059181,-34.905987
LBG4792,-8.060367,-34.905481
RNF8401,-8.058939,-34.905146
ZLM3562,-8.059041,-34.906107
MMV7781,-8.058998,-34.905458
EQK1929,-8.059762,-34.906252
RQJ5609,-8.059488,-34.905793
JZQ3957,-8.060233,-34.905929
ZNT6251,-8.060116,-34.906431
JCY2019,-8.060571,-34.905415
KYQ2440,-8.059933,-34.905479
AVZ3885,-8.060217,-34.905230
LXE8896,-8.059019,-34.905574
WOH3493,-8.060373,-34.905097
VVY8669,-8.059155,-34.906511
MLJ5851,-8.059641,-34.906369
AMI7530,-8.060559,-34.904643
JJU4309,-8.060371,-34.905535
BOY6156,-8.058980,-34.904812
JDF1085,-8.059669,-34.906280
UFN9250,-8.060381,-34.905329
LKT3552,-8.060568,-34.905765
EGM6294,-8.059141,-34.906144
HBH7080,-8.059152,-34.905587
WZV8161,-8.058897,-34.906224
GVN4859,-8.059232,-34.905624
WQC8742,-8.060823,-34.905267
VJA5640,-8.060225,-34.906223
ZWT0863,-8.059442,-34.905990
BSL1428,-8.059104,-34.905652
OVM5729,-8.059736,-34.904751
ZFC3337,-8.059070,-34.906538
ICO4062,-8.060268,-34.905263
MLE3523,-8.060003,-34.906216
QZN1360,-8.060144,-34.904772
MRG3619,-8.059098,-34.904706
KFU1278,-8.059372,-34.904557
QCP2405,-8.060238,-34.906178
DGX5985,-8.059394,-34.906472
DIT9054,-8.060536,-34.904854
MIR5149,-8.059081,-34.904913
WYF2852,-8.060782,-34.905038
MXQ6442,-8.059212,-34.905558
PJZ2139,-8.058895,-34.906481
UCG8272,-8.060694,-34.904993
CXC1913,-8.059000,-34.904804
EUY3876,-8.059002,-34.906111
PFC9538,-8.059903,-34.906443
CYB6544,-8.059303,-34.904664
RLO2802,-8.060626,-34.905988
ADB3380,-8.060049,-34.904590
WVR9330,-8.059008,-34.905807
FRI1785,-8.060524,-34.904660
EXT6709,-8.059351,-34.905121
HTX8327,-8.060617,-34.906092
NXZ5349,-8.060409,-34.905826
CEF6627,-8.060508,-34.905370
JEB9546,-8.059948,-34.906222
CAN9680,-8.059813,-34.904648
CQT9807,-8.060626,-34.905532
XGV4921,-8.060444,-34.905719
ZKB8510,-8.059362,-34.905017
KQL9560,-8.059843,-34.905814
KFS0789,-8.059415,-34.904673
INS1308,-8.060690,-34.905352
ZGG1574,-8.059103,-34.906345
FBB2262,-8.059584,-34.904745
BOF0273,-8.060195,-34.906282
CJO6176,-8.059609,-34.904596
JHF5062,-8.059363,-34.905381
ZQZ6101,-8.060398,-34.905886
BFC7020,-8.059837,-34.906068
FGF0886,-8.060714,-34.906133
EIK1005,-8.059091,-34.905950
VNZ8324,-8.059476,-34.905901
VNA8980,-8.060772,-34.905373
JJZ8286,-8.060137,-34.905363
TWJ6923,-8.060231,-34.905798
OAE3477,-8.060213,-34.905675
GYY5993,-8.059030,-34.906323
CED0945,-8.059971,-34.904663
HTG5264,-8.059094,-34.906324
TZH4074,-8.059558,-34.905006
JHC2669,-8.058855,-34.905466
FYL9658,-8.059303,-34.904639
PUN7410,-8.060797,-34.906542
WLR4683,-8.060467,-34.905135
XND4149,-8.060151,-34.906324
GAT4040,-8.059310,-34.906111
LDI1392,-8.060218,-34.904715
QJI3247,-8.060273,-34.904678
ZUZ9727,-8.060789,-34.905228
GZC4046,-8.060118,-34.905836
NXV9204,-8.060246,-34.905259
NSR0854,-8.059451,-34.905742
AYV6691,-8.058966,-34.906250
IOE8734,-8.060592,-34.905622
PIZ9676,-8.060568,-34.905394
WJM6997,-8.059141,-34.906226
CCG9347,-8.060559,-34.904654
FHP5400,-8.060714,-34.905672
QTZ5712,-8.058975,-34.906431
AXV4079,-8.059146,-34.905593
GTJ2568,-8.058860,-34.906063
PVU0517,-8.059707,-34.906025
OCZ1888,-8.059149,-34.905083
JPV7665,-8.060476,-34.905124
YIP7326,-8.059395,-34.906235
BXW7958,-8.059458,-34.905220
TCM3270,-8.059372,-34.905831
HLA4281,-8.060451,-34.905809
WZP4662,-8.060265,-34.905313
BDL6383,-8.059528,-34.905864
XJG8895,-8.058933,-34.905054
ZSJ2926,-8.060567,-34.906322
UGH2642,-8.059940,-34.905280
YRJ5937,-8.059012,-34.905684
ZMV7310,-8.060775,-34.904990
ZVD3109,-8.060450,-34.906394
DMG6553,-8.060248,-34.905738
KAY6606,-8.060578,-34.905091
VOH4845,-8.059500,-34.906299
HNT3375,-8.060467,-34.905316
OKU9200,-8.059626,-34.904630
IDA4416,-8.060738,-34.905561
XXR8769,-8.060170,-34.905990
ALA4322,-8.060020,-34.905552
FYI5419,-8.059949,-34.905095
CVH8598,-8.059008,-34.904983
QAP3379,-8.059879,-34.905740
FVD6369,-8.059612,-34.904572
APZ9012,-8.059186,-34.905117
LYG1321,-8.059854,-34.905647
YLH8501,-8.059722,-34.905055
OMV2635,-8.060551,-34.905974
BJA7389,-8.059475,-34.905141
HQQ9064,-8.059585,-34.906348
YLN8352,-8.060768,-34.906457
HLR2245,-8.059760,-34.904707
YKF2149,-8.059208,-34.905885
HRJ4008,-8.059932,-34.905303
DPU3448,-8.059744,-34.906026
DCL0005,-8.059881,-34.905977
SLN3120,-8.059463,-34.905820
CZC8873,-8.059928,-34.905863
LXT8425,-8.060048,-34.905704
TFM0302,-8.059288,-34.905190
NAJ4812,-8.060716,-34.905626
VFM5064,-8.059669,-34.905029
JZF3045,-8.060522,-34.906192
GXS4044,-8.058935,-34.905551
MWN5545,-8.059172,-34.904579
UHC5150,-8.060481,-34.905825
UUZ3494,-8.059740,-34.904787
LRF2086,-8.059468,-34.905631
XKS7174,-8.058912,-34.905638
CJX0838,-8.059403,-34.906086
DCK3432,-8.059146,-34.905775
QWW4682,-8.059688,-34.905663
QSX8702,-8.059046,-34.905594
YPE5488,-8.058958,-34.905045
HPJ6233,-8.059408,-34.905514
BRV8795,-8.059842,-34.905944
DTX9948,-8.059012,-34.906259
MVL8903,-8.060288,-34.904677
OMJ2268,-8.060723,-34.904809
WNJ0182,-8.059644,-34.905929
JWE9017,-8.059409,-34.905259
TAV2212,-8.059120,-34.904878
AAH5956,-8.060024,-34.905252
ZSI9327,-8.059904,-34.905595
OOQ1017,-8.060078,-34.905293
INJ5392,-8.060497,-34.906469
FCE6714,-8.060199,-34.905365
YCU8431,-8.059344,-34.905373
HBB5549,-8.059799,-34.905423
FZI2229,-8.059990,-34.904762
TCO5494,-8.059174,-34.904869
IDV0516,-8.059553,-34.905556
LUH0359,-8.058962,-34.906374
ROZ2554,-8.059194,-34.906011
FUA3155,-8.059809,-34.905994
ALM0314,-8.059534,-34.905248
MRK4918,-8.059933,-34.905335
ADA3986,-8.060031,-34.905643
SPH1541,-8.060701,-34.906013
WUG0719,-8.060218,-34.905351
LST0687,-8.060586,-34.905634
PPF5575,-8.059563,-34.905686
XSJ3641,-8.059094,-34.905217
NBU4193,-8.059819,-34.904989
TVQ1015,-8.060035,-34.904760
PNP9830,-8.059280,-34.906366
MRB5001,-8.059772,-34.905894
XPY7490,-8.060169,-34.904689
VHW3755,-8.060056,-34.906458
EXT0379,-8.059479,-34.904888
TEU2358,-8.060421,-34.906008
KEQ9238,-8.060572,-34.906547
JNU9691,-8.059086,-34.904757
EMJ0807,-8.060390,-34.905797
HQG4761,-8.060249,-34.905612
FFN7787,-8.058873,-34.905585
BEC8913,-8.058898,-34.906006
WFM4620,-8.059876,-34.905977
EEH5441,-8.059418,-34.906199
RXW1900,-8.060469,-34.905328
SRU8655,-8.060495,-34.905084
HBE1071,-8.060446,-34.904997
PUL9057,-8.059981,-34.904896
KWS6366,-8.059053,-34.905190
CWR1393,-8.060013,-34.904644
OYA6865,-8.058853,-34.905777
RYV7305,-8.059785,-34.904938
IHT2914,-8.060633,-34.905979
IYC9817,-8.059380,-34.906544
LIQ4068,-8.060580,-34.904719
TTM2456,-8.059585,-34.906092
LXV5421,-8.059348,-34.905914
ZIP6194,-8.059434,-34.905069
UIC1253,-8.060828,-34.905337
HXF3499,-8.059290,-34.904936
NSB4882,-8.059238,-34.905501
SLK2531,-8.060817,-34.905396
JXD1405,-8.058848,-34.905741
AFK9951,-8.060349,-34.906205
UHZ3232,-8.059382,-34.904647
RBH6493,-8.059653,-34.905613
OLP9287,-8.059363,-34.905979
OWA1378,-8.060072,-34.904625
CGE4562,-8.058885,-34.905052
TWM5671,-8.059353,-34.904561
YOK9260,-8.059588,-34.904941
IIG7911,-8.060835,-34.906030
NWH1155,-8.059625,-34.904628
SPR6352,-8.059671,-34.905777
ZGY4971,-8.059911,-34.906091
NQF0692,-8.060118,-34.906034
SZG9487,-8.060509,-34.906426
FHZ1343,-8.059540,-34.905499
LMU8769,-8.059139,-34.904616
KFB0210,-8.059104,-34.905990
OQN0551,-8.060521,-34.906018
YCH5277,-8.059217,-34.905719
UQO3898,-8.059810,-34.904648
KGZ3502,-8.059116,-34.905045
VFN0270,-8.060091,-34.905349
VUD4930,-8.060474,-34.904981
VVF2962,-8.060181,-34.906190
UMW0335,-8.059539,-34.905476
UQF8917,-8.058997,-34.906519
SVE4559,-8.060645,-34.905098
EQF8835,-8.059686,-34.905473
IPH6083,-8.060675,-34.904867
YFY1842,-8.059064,-34.904603
HRW2044,-8.060126,-34.906378
PUI4642,-8.059977,-34.905149
PWA7395,-8.059074,-34.905736
WXO7671,-8.058940,-34.905584
KPW2134,-8.059148,-34.906309
VAJ0863,-8.060543,-34.905157
TYI7312,-8.059962,-34.905434
OVB0237,-8.060211,-34.904649
YYL7798,-8.059601,-34.905913
LGI1562,-8.059452,-34.906394
OGB8790,-8.060658,-34.904936
RJR3175,-8.059551,-34.906338
BMC8779,-8.060520,-34.904737
GQZ4670,-8.058858,-34.904900
KWS2566,-8.059238,-34.905349
QUD5111,-8.059915,-34.904944
JWW4168,-8.059256,-34.905764
QGG2208,-8.059796,-34.905580
MTG1764,-8.060629,-34.905774
PLT4862,-8.060516,-34.904733
UYW4889,-8.059486,-34.905312
ATM3652,-8.059221,-34.906506
USZ5035,-8.060269,-34.905441
GGW1960,-8.060187,-34.906546
CMH1448,-8.059946,-34.905179
UKU2605,-8.059794,-34.904955
XRM6806,-8.060350,-34.904832
JAU2122,-8.058993,-34.905090
PJV4368,-8.060576,-34.905741
UDJ0793,-8.060666,-34.906535
FLA5209,-8.060231,-34.905487
LYV8937,-8.060768,-34.905284
BJM1295,-8.060118,-34.904762
UXS0913,-8.058881,-34.905383
WYZ5897,-8.060388,-34.905508
SPW7626,-8.059343,-34.905398
MVL2842,-8.059186,-34.906011
NCU2744,-8.059950,-34.905388
XKF2108,-8.059740,-34.905936
PJD5243,-8.060143,-34.905342
MDE8086,-8.059645,-34.905866
UQV9237,-8.060772,-34.905536
ISI5127,-8.059373,-34.905259
ZCN8404,-8.060128,-34.904807
FPD6031,-8.059498,-34.905668
FVT8256,-8.059699,-34.904554
JTL4968,-8.060358,-34.905211
VAE8666,-8.059801,-34.906381
OSJ0815,-8.060828,-34.905686
LZK7270,-8.059572,-34.905760
TUS3151,-8.059902,-34.904702
YBO6839,-8.060822,-34.906351
FUQ3974,-8.060759,-34.905389
HXH7475,-8.059137,-34.906107
PAT6726,-8.060019,-34.904687
VTE4957,-8.058985,-34.904765
DFX6338,-8.060576,-34.906408
EOM4526,-8.059812,-34.906526
RZH1597,-8.059634,-34.904753
DEQ0267,-8.059516,-34.905555
ZYR2054,-8.059431,-34.904563
GBQ8593,-8.059582,-34.906149
OKE4074,-8.060838,-34.906080
YHK3914,-8.060049,-34.906292
NOW2083,-8.059264,-34.906485
IQZ2770,-8.060308,-34.904870
YQR0987,-8.059876,-34.905987
XEU4548,-8.058914,-34.906516
BXU9833,-8.060648,-34.905295
YEQ4168,-8.059601,-34.904848
HQA5772,-8.060192,-34.906316
LRL5803,-8.059173,-34.905018
EUA6224,-8.060792,-34.905557
RMW7867,-8.059387,-34.905561
ELI5501,-8.060246,-34.905342
KXB0312,-8.060267,-34.905658
LFW6593,-8.059289,-34.905747
ERT4688,-8.058912,-34.906461
JNZ9075,-8.059517,-34.905310
NSC6085,-8.060611,-34.905421
TRC5985,-8.060299,-34.905761
RRZ1006,-8.059574,-34.905104
JJT6326,-8.059701,-34.905039
SGJ0808,-8.058888,-34.906423
PUM9971,-8.059570,-34.906047
OIY7846,-8.058886,-34.905965
TUG1592,-8.059351,-34.905288
HPX4320,-8.060605,-34.906029
XDE8211,-8.058943,-34.906218
GDU1257,-8.060718,-34.905032
YYS2150,-8.059401,-34.905105
UZY2633,-8.059037,-34.905007
QQC2421,-8.059262,-34.905832
OKV9320,-8.060242,-34.905309
VVL9172,-8.060083,-34.906029
BLZ8246,-8.060312,-34.905779
BGR4944,-8.059913,-34.906001
ZNZ2199,-8.060461,-34.906365
HHK8145,-8.059742,-34.906261
RJA1814,-8.060781,-34.905250
LAW5570,-8.059154,-34.905735
FNV1786,-8.059048,-34.905302
SQK6506,-8.059484,-34.904938
TYF1670,-8.059162,-34.905809
NUH2987,-8.059663,-34.904728
RGQ7143,-8.059345,-34.905130
HKK8212,-8.059747,-34.905656
QDG7977,-8.060319,-34.905626
LNJ4103,-8.009527,-34.856128
CJC2111,-8.060667,-34.905688
JDE5054,-8.059729,-34.904927
BFA6095,-8.059274,-34.905704
GMG6935,-8.059811,-34.905650
BDO1610,-8.060383,-34.905285
GML5623,-8.060092,-34.905980
CZN2148,-8.059949,-34.905236
SYE7907,-8.060211,-34.904653
NYP2159,-8.059773,-34.906185
KZK0389,-8.059295,-34.905944
YXQ9058,-8.059183,-34.906495
SSO4817,-8.058987,-34.904910
FSD4054,-8.060065,-34.906469
TNE0299,-8.059638,-34.904581
RQX9245,-8.059344,-34.905008
IUE7813,-8.059563,-34.904925
ASN0625,-8.060669,-34.904884
NKM9962,-8.060194,-34.904804
ZWC3405,-8.060479,-34.904571
RPR0261,-8.059202,-34.905118
VXF0017,-8.060514,-34.905016
BVY9747,-8.059168,-34.904595
BRZ1691,-8.059836,-34.904643
FQQ0734,-8.060646,-34.905965
JAU1029,-8.059376,-34.906019
AJK6981,-8.059717,-34.905827
ZBN6123,-8.060462,-34.905687
PXX3794,-8.059683,-34.904985
VGU2469,-8.060342,-34.906374
LMF7009,-8.060419,-34.905826
PSW6754,-8.059465,-34.905908
BAC7658,-8.059205,-34.904614
WHX1516,-8.060661,-34.905380
OUV9376,-8.059336,-34.905592
JND2974,-8.060560,-34.905547
ELW3115,-8.060803,-34.905722
BVE5789,-8.060134,-34.905582
TNZ1843,-8.059742,-34.906160
LLJ8750,-8.059347,-34.905750
LAU3855,-8.059257,-34.905128
SFM8327,-8.059203,-34.905248
YUK1888,-8.059707,-34.904866
GGC4081,-8.059102,-34.906291
VHX2507,-8.060000,-34.905823
FLL0813,-8.058869,-34.905022
NQT3205,-8.060612,-34.904680
MAM8528,-8.058992,-34.906307
ASI6988,-8.060790,-34.906363
YWJ9501,-8.060535,-34.905439
OZF7615,-8.059777,-34.905264
BRW4619,-8.060592,-34.904810
YQA1452,-8.060305,-34.906065
XUM8663,-8.059744,-34.905146
OEK3351,-8.059051,-34.906520
FWN7815,-8.059130,-34.904691
ZDJ6640,-8.060216,-34.905975
RUD0446,-8.060280,-34.906355
HDB8054,-8.059612,-34.906061
GUU5142,-8.059652,-34.906478
TZD0591,-8.059820,-34.904869
KXZ3245,-8.060183,-34.906377
YGY8979,-8.060325,-34.906223
NKB5007,-8.060719,-34.905894
UQI0566,-8.060549,-34.905902
KJU7017,-8.060196,-34.904721
DCO1790,-8.060007,-34.905104
XJO9728,-8.060801,-34.905558
OYV8533,-8.059830,-34.905590
KXT8728,-8.060601,-34.905798
CPO3774,-8.059758,-34.905555
FAY2523,-8.059482,-34.906122
QUP7864,-8.060271,-34.906302
NEH7395,-8.059061,-34.906238
RUR6096,-8.059203,-34.905787
ZHF2786,-8.059587,-34.905947
VFY3155,-8.058902,-34.905083
FWW4868,-8.058945,-34.905456
BGR1510,-8.058913,-34.904948
XIG6760,-8.060703,-34.904842
RVL0740,-8.060819,-34.904629
GDH1413,-8.059803,-34.904767
SRZ5952,-8.060499,-34.904961
VDN2077,-8.060774,-34.906301
WDL4642,-8.059272,-34.905974
MPZ8414,-8.059917,-34.905174
EUN2313,-8.059490,-34.904999
KOF8086,-8.059017,-34.905153
WFR0150,-8.060157,-34.906061
NHZ0707,-8.059074,-34.905850
SMP6740,-8.060610,-34.905439
ULW3593,-8.059145,-34.905925
FCI8124,-8.059581,-34.904627
WDC0206,-8.059962,-34.906542
OIX6336,-8.060438,-34.905296
IWH4468,-8.059295,-34.905044
OFV7328,-8.060504,-34.906132
AQW0688,-8.060655,-34.904734
HVX0507,-8.059809,-34.905678
KFI0295,-8.059381,-34.906369
YDI4500,-8.059269,-34.906121
JHJ3427,-8.059495,-34.906315
RSN0673,-8.059100,-34.906438
YLV4182,-8.059072,-34.906301
ABJ1452,-8.059228,-34.906407
DSE6955,-8.060495,-34.904833
BIW6061,-8.059419,-34.906075
LXL1897,-8.060508,-34.904872
POR7111,-8.059532,-34.906329
OAM5644,-8.059542,-34.906255
KEE7371,-8.060727,-34.906102
OML1159,-8.059227,-34.904699
AHJ5727,-8.060053,-34.905255
WBH2505,-8.060548,-34.905577
ZAP4822,-8.060203,-34.906389
WIE3274,-8.059953,-34.905121
ZYD4087,-8.060820,-34.904587
YCJ8036,-8.058946,-34.905774
GZX3821,-8.059083,-34.906401
PAR2961,-8.059290,-34.906263
OXP3951,-8.060351,-34.905191
KGK1549,-8.058858,-34.905430
ETL5026,-8.059215,-34.905253
VCN0314,-8.059866,-34.904579
DKQ3662,-8.059422,-34.905720
QGG2240,-8.060536,-34.904692
NDU6253,-8.059011,-34.906144
FSQ5733,-8.060254,-34.905970
CHW3989,-8.060792,-34.905218
ELY2686,-8.059193,-34.905939
QJV4628,-8.060289,-34.905487
UMP5501,-8.060343,-34.905201
JEA0578,-8.059852,-34.905196
ETO9680,-8.059468,-34.905236
LCG2406,-8.059646,-34.904576
MDH4666,-8.059020,-34.904989
QDB0540,-8.060722,-34.904574
DMZ2022,-8.060046,-34.904848
KMW4231,-8.060832,-34.905001
AKC8300,-8.059161,-34.906519
PNJ3079,-8.059154,-34.905338
ZQA1923,-8.060469,-34.905172
OVY3332,-8.059644,-34.904934
JFV3204,-8.058910,-34.906317
SNQ2622,-8.059294,-34.905804
DBD6325,-8.059402,-34.906443
URG8227,-8.060490,-34.905659
ONY4216,-8.060231,-34.905024
LCD8399,-8.058962,-34.906239
JPG5208,-8.060184,-34.904782
DDH7485,-8.059775,-34.904816
BZS5126,-8.059583,-34.906427
SMP2519,-8.060033,-34.904661
ZTV1454,-8.060481,-34.905475
TQG4699,-8.060253,-34.905303
VIV6888,-8.059846,-34.905789
VTP8942,-8.059109,-34.904900
HWT5724,-8.060533,-34.905585
WCY5391,-8.060383,-34.906218
WXG7409,-8.060244,-34.904671
PEV8972,-8.059740,-34.905376
EDM1616,-8.060330,-34.905408
NIN1582,-8.060567,-34.906369
XXB7502,-8.060086,-34.905095
HQY6842,-8.060140,-34.904692
KVI3553,-8.060353,-34.905344
UCB9399,-8.060350,-34.904846
GRT3506,-8.059054,-34.906355
YDA7713,-8.059980,-34.905645
BUG6310,-8.060291,-34.904904
RZQ5137,-8.060577,-34.905789
AKJ7704,-8.060382,-34.906433
LXJ5886,-8.060093,-34.905749
AGH7044,-8.059106,-34.905479
HJE4165,-8.059219,-34.904588
FOJ1190,-8.060422,-34.905736
FYX7959,-8.059917,-34.906123
AXQ6386,-8.059660,-34.906251
PLV7796,-8.060252,-34.905211
IZT6308,-8.060717,-34.905382
TDY0146,-8.060760,-34.904717
XEZ1828,-8.060538,-34.905352
ORQ1790,-8.059069,-34.905329
CIY3055,-8.059047,-34.906534
ZEO8541,-8.060577,-34.905656
ZQN8486,-8.059289,-34.906201
OII4520,-8.059147,-34.905969
YSK7563,-8.059421,-34.905430
TQJ3874,-8.059881,-34.904730
DVT2347,-8.058965,-34.905729
JSB8403,-8.058943,-34.905571
FCQ7150,-8.059947,-34.904592
XWT1109,-8.060094,-34.904909
TZQ8249,-8.059574,-34.904798
QUB6935,-8.059622,-34.906331
VJQ7447,-8.059420,-34.905720
ZSO5198,-8.060748,-34.906141
JVO4763,-8.060460,-34.906371
PFT2688,-8.060804,-34.905054
ZAQ1245,-8.060164,-34.905169
GAF8341,-8.060079,-34.906475
ZJC8971,-8.060247,-34.905849
CAY8606,-8.060607,-34.904995
TTP7010,-8.059567,-34.905027
ANV0043,-8.060037,-34.904877
FNM4740,-8.059157,-34.906167
KQD2305,-8.060639,-34.904766
OAY2816,-8.058949,-34.905413
YQY7497,-8.059531,-34.906541
XQX4291,-8.060655,-34.904809
QTZ7210,-8.060662,-34.905516
KCN8155,-8.059020,-34.905081
XSO7194,-8.059812,-34.905435
ZCF9205,-8.059821,-34.906516
WIF3563,-8.059337,-34.905082
MOJ0982,-8.060788,-34.905636
QYI0195,-8.058857,-34.906524
DJU8147,-8.059062,-34.905378
WAB7604,-8.060513,-34.905651
HWH4275,-8.059011,-34.904771
LYM1058,-8.060728,-34.905652
XFP0122,-8.060595,-34.906489
DUR2380,-8.059504,-34.905274
CHO0867,-8.060354,-34.904644
WPK9205,-8.059377,-34.905266
MRY4005,-8.059093,-34.906200
CVT3871,-8.060441,-34.905943
ECI6378,-8.059151,-34.905424
FML3494,-8.060455,-34.905713
HIV6115,-8.060749,-34.905762
XRP1783,-8.059462,-34.905266
UEJ1165,-8.060490,-34.904656
PUW7567,-8.059227,-34.905803
DZU0317,-8.059123,-34.906039
VZZ1722,-8.059462,-34.906437
CWQ7017,-8.059908,-34.905277
GVX5733,-8.060024,-34.906435
XQO3613,-8.060551,-34.905519
SEH9582,-8.060295,-34.905909
DLR7988,-8.060486,-34.905510
XIY7087,-8.060633,-34.905705
KRA2223,-8.060231,-34.905604
MZP4663,-8.060541,-34.906324
HOL0531,-8.059883,-34.905811
PBT8030,-8.060160,-34.905779
LNY5016,-8.058949,-34.906364
ZDS2239,-8.060796,-34.906435
ELF3635,-8.058958,-34.905447
TBA0154,-8.059921,-34.906392
FXN7871,-8.060046,-34.905001
AOF4302,-8.060529,-34.906313
JTO8325,-8.060085,-34.904854
AXH0966,-8.059452,-34.905163
YNZ4701,-8.060809,-34.906075
PFK1117,-8.060639,-34.905737
EEE5985,-8.059724,-34.905003
KBE1829,-8.058853,-34.905241
XFT8936,-8.060801,-34.904904
KVF0674,-8.059316,-34.904718
YEA9503,-8.060638,-34.906301
VHJ4574,-8.060334,-34.906286
OWS2281,-8.060255,-34.906275
EUC0185,-8.060408,-34.905101
UHX2914,-8.060733,-34.905445
PYH6661,-8.060608,-34.905086
LBY3505,-8.060255,-34.905084
HBA3403,-8.060769,-34.905906
QIQ5316,-8.059998,-34.905975
FBV5267,-8.060463,-34.905917
CUX3655,-8.059183,-34.905635
PPD3473,-8.060378,-34.905020
MZP5690,-8.059622,-34.905092
BIT4398,-8.058905,-34.906349
LTS2924,-8.060231,-34.904790
PPH9697,-8.058914,-34.905839
XVC7073,-8.059770,-34.905262
JFM4985,-8.059715,-34.904593
KJG8023,-8.059466,-34.905911
XZO1939,-8.059472,-34.904697
ALL1074,-8.059493,-34.905365
DFI9893,-8.060713,-34.906337
CTW9501,-8.060020,-34.905960
CJJ1166,-8.059854,-34.905509
BSV0550,-8.060349,-34.905355
YBI1612,-8.059786,-34.906233
BVI4128,-8.060685,-34.904757
CGE0476,-8.060110,-34.905974
YAU1555,-8.060326,-34.906349
IFT7399,-8.060785,-34.905790
NCP3131,-8.059092,-34.906186
KEN5299,-8.060093,-34.905381
ZYC3114,-8.060205,-34.906458
SLX3322,-8.059188,-34.906106
KNA1636,-8.059148,-34.904589
EUQ5848,-8.059211,-34.905555
PTU1869,-8.059804,-34.906458
DUK6488,-8.058885,-34.904811
FCS2543,-8.059033,-34.905907
QJT3785,-8.059711,-34.906211
EDO8794,-8.059576,-34.906120
AFA4856,-8.060636,-34.905133
OLN7572,-8.060615,-34.905701
GVC9165,-8.060462,-34.905403
CUF4576,-8.059176,-34.905225
WJJ5347,-8.059784,-34.904641
QPN2021,-8.059049,-34.905585
WEZ5384,-8.059945,-34.905534
ZJA0968,-8.059971,-34.904949
FFA8648,-8.059639,-34.905188
LIY7401,-8.060139,-34.905131
PGP9963,-8.059468,-34.905924
WNB1405,-8.060808,-34.905573
OLB0389,-8.060570,-34.905614
CYC6520,-8.060467,-34.906007
QMF0711,-8.059113,-34.905743
DCU0975,-8.060379,-34.905590
DZW7853,-8.059453,-34.905755
NJI3606,-8.059029,-34.905921
KXP9978,-8.059654,-34.906347
